1,2020,Proton AG,fae556d2-708a-4a5d-a67b-ff2d45ea7ca8,21
1,2020,Rogers Data GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,2
1,2020,Sixfab GmbH,660c2a33-8ecc-4659-9494-ca9f0e32f0c5,10
1,2020,sober care GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,33
1,2020,Swiss Incorporate Consulting AG,fae556d2-708a-4a5d-a67b-ff2d45ea7ca8,2
1,2020,T-Bô c/o ComOn Enterprise GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,15
1,2020,The Skin Deep - DE,f2aea93b-b31b-4a24-8cbe-64609fd96394,19
1,2020,THOR GmbH,660c2a33-8ecc-4659-9494-ca9f0e32f0c5,26
1,2020,True Tape Sports GmbH,fae556d2-708a-4a5d-a67b-ff2d45ea7ca8,5
1,2020,Tubolito GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,7
1,2020,WeeDo funwear GmbH,fae556d2-708a-4a5d-a67b-ff2d45ea7ca8,8
1,2020,Wheelblades GmbH,fae556d2-708a-4a5d-a67b-ff2d45ea7ca8,3
1,2020,Willpower,f2aea93b-b31b-4a24-8cbe-64609fd96394,14
1,2020,www.nutrikontor.de,f2aea93b-b31b-4a24-8cbe-64609fd96394,6
1,2020,Your Superfoods GmbH,fae556d2-708a-4a5d-a67b-ff2d45ea7ca8,2779
1,2020,Zeus Soda,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,17
1,2021,365 SUN LLC,8af560db-84eb-4504-bd94-6a933c44945e,12
1,2021,Abiotec Pharma GmbH,660c2a33-8ecc-4659-9494-ca9f0e32f0c5,2028
1,2021,Akos Santé/ Last Object,3385ec34-a624-4226-ba47-d27ccb0e8675,110
1,2021,"ALL MY ECO, SC",3385ec34-a624-4226-ba47-d27ccb0e8675,16
1,2021,Aloyay GmbH,b9225b38-c377-4de3-82dc-88fdb4f1ed50,152
1,2021,ALPENKRAFT®,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,1088
1,2021,ALPENKRAFT®,f2aea93b-b31b-4a24-8cbe-64609fd96394,4585
1,2021,Alps & Rowan des Florian Spinell,3385ec34-a624-4226-ba47-d27ccb0e8675,4
1,2021,Alsoss Inc,233efe4b-e459-41e7-9961-8bec116ee1af,149
1,2021,Anicare Europe GmbH,e169a381-ce09-48ce-b241-5ad06e4730e1,18
1,2021,ATWA GmbH,b9225b38-c377-4de3-82dc-88fdb4f1ed50,17
1,2021,Auraa Store - Doreen Hülsebus,e169a381-ce09-48ce-b241-5ad06e4730e1,11
1,2021,AVG Andes Vertriebs GmbH,e169a381-ce09-48ce-b241-5ad06e4730e1,27
1,2021,Bahidora GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,8
1,2021,BakeNight GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,1
1,2021,Balkan Express Handels GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,39
1,2021,Bella and Frank Limited,437499f1-09ad-46b1-91de-a90189abece4,2
1,2021,Beyond Beauty Club GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,13
1,2021,Boospray,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,16
1,2021,BOTA EUROPE Kft.,ace3ab38-5cee-4366-bb33-3c1ba1a7c14c,3
1,2021,BRA Trading & Service GmbH & Co.KG,3385ec34-a624-4226-ba47-d27ccb0e8675,1007
1,2021,bret.biz UG (haftungsbeschränkt),e169a381-ce09-48ce-b241-5ad06e4730e1,3
1,2021,BSQ UK Limited,3385ec34-a624-4226-ba47-d27ccb0e8675,21
1,2021,CafCaf,f2aea93b-b31b-4a24-8cbe-64609fd96394,3
1,2021,cannhelp GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,1
1,2021,Ceremony Matcha GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,3
1,2021,Christoph Tsetinis KG ,437499f1-09ad-46b1-91de-a90189abece4,22
1,2021,Comvitalo Limited,437499f1-09ad-46b1-91de-a90189abece4,95
1,2021,Cultisan Limited,233efe4b-e459-41e7-9961-8bec116ee1af,4
1,2021,Dante Labs,b9225b38-c377-4de3-82dc-88fdb4f1ed50,46
1,2021,Doc Faustus,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,2
1,2021,DUAL GmbH,8af560db-84eb-4504-bd94-6a933c44945e,13
1,2021,EMP Strategies LLC,8af560db-84eb-4504-bd94-6a933c44945e,151
1,2021,Essentials For Zula GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,59
1,2021,ETA International Handelsgesellschaft,e169a381-ce09-48ce-b241-5ad06e4730e1,119
1,2021,EVIA GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,205
1,2021,EVIA GmbH,437499f1-09ad-46b1-91de-a90189abece4,292
1,2021,Fairway 2 Hotel e.U.,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,18
1,2021,Fixiba GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,5
1,2021,F&L Production GmbH,8af560db-84eb-4504-bd94-6a933c44945e,23
1,2021,Freeletics GmbH ,3385ec34-a624-4226-ba47-d27ccb0e8675,295
1,2021,Freemark Enterprises GmbH,b9225b38-c377-4de3-82dc-88fdb4f1ed50,6
1,2021,Friora UG (haftungsbeschränkt),660c2a33-8ecc-4659-9494-ca9f0e32f0c5,26
1,2021,fullstackoptimization,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,2
1,2021,Gauss Labs Limited,3385ec34-a624-4226-ba47-d27ccb0e8675,510
1,2021,Giconic GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,17
1,2021,Giorgia Gamba,8af560db-84eb-4504-bd94-6a933c44945e,24
1,2021,HAUTLIEBE,f2aea93b-b31b-4a24-8cbe-64609fd96394,56
1,2021,Health & Lifestyle Blümlein,f2aea93b-b31b-4a24-8cbe-64609fd96394,3
1,2021,ICE AESTHETIC GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,1
1,2021,Impact Products GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,858
1,2021,Irish Pure GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,372
1,2021,Kamarg GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,5
1,2021,KatzenLiebe UG (haftungsbeschränkt),3385ec34-a624-4226-ba47-d27ccb0e8675,23
1,2021,Kiara Naturals GmbH,233efe4b-e459-41e7-9961-8bec116ee1af,202
1,2021,Kinetiquettes,3385ec34-a624-4226-ba47-d27ccb0e8675,1
1,2021,Kolonne Null GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,477
1,2021,Kolonne Null GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,109
1,2021,KOMMERS UG,b9225b38-c377-4de3-82dc-88fdb4f1ed50,14
1,2021,komoot GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,1
1,2021,Kukla Lifestyle GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,163
1,2021,la marchante GmbH,8af560db-84eb-4504-bd94-6a933c44945e,1
1,2021,Lisa-Marie Michalek,e169a381-ce09-48ce-b241-5ad06e4730e1,20
1,2021,Longvadon Ou,f2aea93b-b31b-4a24-8cbe-64609fd96394,217
1,2021,Lovetuner Inc.,8af560db-84eb-4504-bd94-6a933c44945e,37
1,2021,Loyal.Food GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,25
1,2021,Lucid Moons GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,19
1,2021,Maraña – Appelt & Große Halbuer GbR,f2aea93b-b31b-4a24-8cbe-64609fd96394,18
1,2021,Matilicious GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,4
1,2021,Maximilian Mauracher,e169a381-ce09-48ce-b241-5ad06e4730e1,6
1,2021,Meyer & Czeloth GbR,8af560db-84eb-4504-bd94-6a933c44945e,30
1,2021,Mister Katz e.U.,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,2
1,2021,Mjam GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,281
1,2021,MKS-Products GmbH,e169a381-ce09-48ce-b241-5ad06e4730e1,3
1,2021,Mont Gerrard GmbH,b9225b38-c377-4de3-82dc-88fdb4f1ed50,547
1,2021,mooi Wollgarne GmbH,437499f1-09ad-46b1-91de-a90189abece4,2
1,2021,Mooneye UG,f2aea93b-b31b-4a24-8cbe-64609fd96394,4
1,2021,mountainbyrd GmbH,f2aea93b-b31b-4a24-8cbe-64609fd96394,4
1,2021,Natural Choices GmbH,437499f1-09ad-46b1-91de-a90189abece4,3
1,2021,NaturalWorks Trading Limited,233efe4b-e459-41e7-9961-8bec116ee1af,12
1,2021,NopixGlobal AG,f2aea93b-b31b-4a24-8cbe-64609fd96394,1
1,2021,OOMAY Home UG (haftungsbeschränkt),3385ec34-a624-4226-ba47-d27ccb0e8675,1
1,2021,Open Mind Developments Corporation,b9225b38-c377-4de3-82dc-88fdb4f1ed50,582
1,2021,PADMA EUROPE GmbH,22357ad7-d0cb-421a-bebe-af2dab3e6ae4,17
1,2021,Passion for Brands GmbH,b9225b38-c377-4de3-82dc-88fdb4f1ed50,43
1,2021,perarca UG (haftungsbeschränkt),f2aea93b-b31b-4a24-8cbe-64609fd96394,15
1,2021,Perfect Costing Solutions GmbH & Co KG,8af560db-84eb-4504-bd94-6a933c44945e,19
1,2021,Phytolife Nutrition GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,11
1,2021,PLANT BASED POWER GmbH,437499f1-09ad-46b1-91de-a90189abece4,2
1,2021,Primal State Performance GmbH,3385ec34-a624-4226-ba47-d27ccb0e8675,930
1,2021,Pro Natural Health GmbH,233efe4b-e459-41e7-9961-8bec116ee1af,7
1,2021,Pro Natural Health GmbH,660c2a33-8ecc-4659-9494-ca9f0e32f0c5,63
1,2021,Proton AG,f2aea93b-b31b-4a24-8cbe-64609fd96394,17
1,2021,Purí s.r.o.,e169a381-ce09-48ce-b241-5ad06e4730e1,101
1,2021,PURU Suisse GmbH,437499f1-09ad-46b1-91de-a90189abece4,1
1,2021,Radzuweit Industries GmbH  / Küchenkompane,e169a381-ce09-48ce-b241-5ad06e4730e1,107
1,2021,Realtainment GmbH,8af560db-84eb-4504-bd94-6a933c44945e,150
